[0;34m📥 Dependency downloads[0m
2026-04-26T10:25:30.623-0700	WARN	livekit.pion.pc	v4@v4.2.11/peerconnection.go:2784	Failed to start manager: connecting canceled by caller
2026-04-26T10:25:30.623-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:746	Setting new connection state: Closed
2026-04-26T10:25:30.623-0700	WARN	livekit.pion.pc	v4@v4.2.11/peerconnection.go:1656	Failed to start SCTP: DTLS not established
2026-04-26T10:25:30.623-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:512	ICE connection state changed: closed
2026-04-26T10:25:30.623-0700	WARN	livekit.pion.pc	v4@v4.2.11/peerconnection.go:1968	undeclaredMediaProcessor failed to open SrtpSession: the DTLS transport has not started yet
2026-04-26T10:25:30.623-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: closed
2026-04-26T10:25:30.623-0700	WARN	livekit.pion.pc	v4@v4.2.11/peerconnection.go:2040	undeclaredMediaProcessor failed to open SrtcpSession: the DTLS transport has not started yet
  [0;32m✅ TestNewTrack[0;37m (0s)[0m
  [0;32m✅ TestNewTrack/new_track_should_be_added_to_ready_participants[0;37m (0s)[0m
  [0;32m✅ TestOutOfOrderUpdates[0;37m (30ms)[0m
  [0;32m✅ TestPackDataTrackLabel[0;37m (0s)[0m
  [0;32m✅ TestPackStreamId[0;37m (0s)[0m
  [0;32m✅ TestParticipantUpdate[0;37m (10ms)[0m
  [0;32m✅ TestParticipantUpdate/track_metadata_updates_are_sent_to_everyone[0;37m (0s)[0m
  [0;32m✅ TestParticipantUpdate/track_mutes_are_sent_to_everyone[0;37m (0s)[0m
  [0;32m✅ TestParticipantUpdate/track_publishes_are_sent_to_existing_participants[0;37m (0s)[0m
  [0;32m✅ TestPreferAudioCodecForRed[0;37m (110ms)[0m
2026-04-26T10:25:25.132-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_G3uEA5opiiGo", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.140-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:52372->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
  [0;32m✅ TestPreferAudioCodecForRed/disableRed=false[0;37m (20ms)[0m
2026-04-26T10:25:25.166-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.169-0700	INFO	livekit.transport.pion.ice	v4@v4.2.2/agent.go:746	Setting new connection state: Checking	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.169-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.169-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:512	ICE connection state changed: checking	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.169-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: connecting	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.169-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.170-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.172-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:50140->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.172-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:51669->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
  [0;32m✅ TestPreferAudioCodecForRed/disableRed=false#01[0;37m (10ms)[0m
2026-04-26T10:25:25.195-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.200-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.200-0700	WARN	livekit.transport	rtc/transport.go:2769	sdp state: duplicate answer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER", "localAnswerId": 16777215, "remoteOfferId": 16777215}
  [0;32m✅ TestPreferAudioCodecForRed/disableRed=true[0;37m (10ms)[0m
2026-04-26T10:25:25.179-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.183-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.184-0700	WARN	livekit.transport	rtc/transport.go:2769	sdp state: duplicate answer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER", "localAnswerId": 16777215, "remoteOfferId": 16777215}
  [0;32m✅ TestPreferAudioCodecForRed/disableRed=true#01[0;37m (30ms)[0m
2026-04-26T10:25:25.213-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.218-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.219-0700	WARN	livekit.transport	rtc/transport.go:2769	sdp state: duplicate answer	{"participant": "123", "participantID": "PA_F42Axt9GuctW", "remote": false, "transport": "PUBLISHER", "localAnswerId": 16777215, "remoteOfferId": 16777215}
  [0;32m✅ TestPreferMediaCodecForPublisher[0;37m (210ms)[0m
  [0;32m✅ TestPreferMediaCodecForPublisher/audio[0;37m (70ms)[0m
2026-04-26T10:25:25.099-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.101-0700	INFO	livekit.transport.pion.ice	v4@v4.2.2/agent.go:746	Setting new connection state: Checking	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.101-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.101-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:512	ICE connection state changed: checking	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.102-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: connecting	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.102-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.103-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.105-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:51761->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.108-0700	INFO	livekit.pub	rtc/participant.go:2998	pending track queued	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "trackID": "TR_AMz4er6eWxSpjv", "request": {"name": "audio", "type": "AUDIO", "source": "MICROPHONE", "simulcastCodecs": [{"codec": "pcma", "cid": "preferPCMAAudio-1", "videoLayerMode": "MODE_UNUSED"}], "encryption": "NONE", "backupCodecPolicy": "PREFER_REGRESSION"}, "pendingTrack": {"trackInfos": [{"sid": "TR_AMz4er6eWxSpjv", "type": "AUDIO", "name": "<redacted>", "source": "MICROPHONE", "codecs": [{"mimeType": "audio/pcma", "cid": "preferPCMAAudio-0", "videoLayerMode": "MODE_UNUSED"}], "encryption": "NONE", "stream": "camera", "backupCodecPolicy": "SIMULCAST"}, {"sid": "TR_AMz4er6eWxSpjv", "type": "AUDIO", "name": "<redacted>", "source": "MICROPHONE", "codecs": [{"mimeType": "audio/pcma", "cid": "preferPCMAAudio-1", "videoLayerMode": "MODE_UNUSED"}], "encryption": "NONE", "stream": "camera", "backupCodecPolicy": "SIMULCAST"}], "sdpRids": ["",
"", ""], "migrated": false, "createdAt": "2026-04-26T10:25:25.094-0700", "queued": false}}
2026-04-26T10:25:25.113-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.118-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.119-0700	WARN	livekit.transport	rtc/transport.go:2769	sdp state: duplicate answer	{"participant": "123", "participantID": "PA_dsEUaCfaDrN9", "remote": false, "transport": "PUBLISHER", "localAnswerId": 23, "remoteOfferId": 23}
  [0;32m✅ TestPreferMediaCodecForPublisher/video[0;37m (140ms)[0m
2026-04-26T10:25:24.921-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:53937->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_G3uEA5opiiGo", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.931-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_G3uEA5opiiGo", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.948-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.979-0700	INFO	livekit.transport.pion.ice	v4@v4.2.2/agent.go:746	Setting new connection state: Checking	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.980-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.980-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:512	ICE connection state changed: checking	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.980-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: connecting	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.989-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.989-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.991-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:51356->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:24.991-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/gather.go:101	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:56445->[2001:4860:4864:5:8000::1]:19302: sendto: cannot assign requested address	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.002-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.002-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.009-0700	INFO	livekit.pub	rtc/participant.go:2998	pending track queued	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "trackID": "TR_VCswyV36Xpuehx", "request": {"name": "video", "type": "VIDEO", "width": 1280, "height": 720, "source": "CAMERA", "simulcastCodecs": [{"codec": "h264", "cid": "preferH264Video-1", "videoLayerMode": "MODE_UNUSED"}], "encryption": "NONE", "backupCodecPolicy": "PREFER_REGRESSION"}, "pendingTrack": {"trackInfos": [{"sid": "TR_VCswyV36Xpuehx", "type": "VIDEO", "name": "<redacted>", "width": 1280, "height": 720, "source": "CAMERA", "codecs": [{"mimeType": "video/h264", "cid": "preferH264Video-0", "videoLayerMode": "ONE_SPATIAL_LAYER_PER_STREAM"}], "encryption": "NONE", "stream": "camera", "backupCodecPolicy": "PREFER_REGRESSION"}, {"sid": "TR_VCswyV36Xpuehx", "type": "VIDEO", "name": "<redacted>", "width": 1280, "height": 720, "source": "CAMERA", "codecs": [{"mimeType": "video/h264", "cid": "preferH264Video-1", "videoLayerMode": "ONE_SPA
TIAL_LAYER_PER_STREAM"}], "encryption": "NONE", "stream": "camera", "backupCodecPolicy": "PREFER_REGRESSION"}], "sdpRids": ["", "", ""], "migrated": false, "createdAt": "2026-04-26T10:25:24.939-0700", "queued": false}}
2026-04-26T10:25:25.014-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.023-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.036-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:25.037-0700	WARN	livekit.transport	rtc/transport.go:2769	sdp state: duplicate answer	{"participant": "123", "participantID": "PA_rh3DdFmeGjZc", "remote": false, "transport": "PUBLISHER", "localAnswerId": 23, "remoteOfferId": 23}
  [0;32m✅ TestPushAndDequeueUpdates[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/last_version_is_enqueued[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/latest_version_when_immediate[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/out_of_order_updates_are_rejected[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/publisher_updates_are_immediate[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/sid_change_is_broadcasted_immediately_with_synthsized_disconnect[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/subscriber_updates_are_queued[0;37m (0s)[0m
  [0;32m✅ TestPushAndDequeueUpdates/when_switching_to_publisher,_queue_is_cleared[0;37m (0s)[0m
  [0;32m✅ TestRoomClosure[0;37m (2.02s)[0m
  [0;32m✅ TestRoomClosure/room_closes_after_empty_timeout[0;37m (1.01s)[0m
2026-04-26T10:25:26.337-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_G3uEA5opiiGo", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:26.537-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_G3uEA5opiiGo", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:26.739-0700	WARN	livekit.transport.pion.ice	v4@v4.2.2/agent.go:779	Failed to ping without candidate pairs. Connection is not possible yet.	{"participant": "123", "participantID": "PA_G3uEA5opiiGo", "remote": false, "transport": "PUBLISHER"}
